"date" "state" "city" "place_type" "confirmed" "deaths" "is_last" "estimated_population_2019" "city_ibge_code" "confirmed_per_100k_inhabitants" "death_rate"
"1821" 2020-03-18 "SP" "São Bernardo do Campo" "city" 3 NA FALSE 838936 3548708 0.3576 NA
"1822" 2020-03-18 "SP" "São Caetano do Sul" "city" 6 NA FALSE 161127 3548807 3.72377 NA
"1823" 2020-03-18 "SP" "São José do Rio Preto" "city" 1 NA FALSE 460671 3549805 0.21707 NA
"1824" 2020-03-18 "SP" "São José dos Campos" "city" 1 NA FALSE 721944 3549904 0.13851 NA
"1825" 2020-03-18 "SP" "São Paulo" "city" 214 NA FALSE 12252023 3550308 1.74665 NA
"1826" 2020-03-18 "SP" NA "state" 240 3 FALSE 45919049 35 0.52266 0.0125
"1827" 2020-03-18 "TO" "Palmas" "city" 1 NA FALSE 299127 1721000 0.33431 NA
"1828" 2020-03-17 "AC" "Rio Branco" "city" 3 0 FALSE 407319 1200401 0.73652 NA
"1829" 2020-03-17 "AC" NA "state" 3 0 FALSE 881935 12 0.34016 NA
"1830" 2020-03-17 "AL" "Maceió" "city" 1 0 FALSE 1018948 2704302 0.09814 NA
"1831" 2020-03-17 "AL" NA "state" 1 0 FALSE 3337357 27 0.02996 NA
"1832" 2020-03-17 "BA" "Feira de Santana" "city" 5 0 FALSE 614872 2910800 0.81318 NA
"1833" 2020-03-17 "BA" "Porto Seguro" "city" 3 0 FALSE 148686 2925303 2.01767 NA
"1834" 2020-03-17 "BA" "Prado" "city" 1 0 FALSE 28174 2925501 3.54937 NA
"1835" 2020-03-17 "BA" "Salvador" "city" 5 0 FALSE 2872347 2927408 0.17407 NA
"1836" 2020-03-17 "BA" NA "state" 14 0 FALSE 14873064 29 0.09413 NA
"1837" 2020-03-17 "CE" "Aquiraz" "city" 1 0 FALSE 80271 2301000 1.24578 NA
"1838" 2020-03-17 "CE" "Fortaleza" "city" 9 0 FALSE 2669342 2304400 0.33716 NA
"1839" 2020-03-17 "CE" NA "state" 10 0 FALSE 9132078 23 0.1095 NA
"1840" 2020-03-17 "ES" NA "state" 8 NA FALSE 4018650 32 0.19907 NA
"1841" 2020-03-17 "GO" "Anápolis" "city" 2 0 FALSE 386923 5201108 0.5169 NA
"1842" 2020-03-17 "GO" "Goiânia" "city" 5 0 FALSE 1516113 5208707 0.32979 NA
"1843" 2020-03-17 "GO" "Rio Verde" "city" 3 0 FALSE 235647 5218805 1.27309 NA
"1844" 2020-03-17 "GO" NA "state" 10 0 FALSE 7018354 52 0.14248 NA
"1845" 2020-03-17 "MG" "Belo Horizonte" "city" 5 0 FALSE 2512070 3106200 0.19904 NA
"1846" 2020-03-17 "MG" "Coronel Fabriciano" "city" 1 0 FALSE 109855 3119401 0.91029 NA
"1847" 2020-03-17 "MG" "Divinópolis" "city" 1 0 FALSE 238230 3122306 0.41976 NA
"1848" 2020-03-17 "MG" "Ipatinga" "city" 1 0 FALSE 263410 3131307 0.37964 NA
"1849" 2020-03-17 "MG" "Juiz de Fora" "city" 2 0 FALSE 568873 3136702 0.35157 NA
"1850" 2020-03-17 "MG" "Nova Lima" "city" 1 0 FALSE 94889 3144805 1.05386 NA
"1851" 2020-03-17 "MG" "Patrocínio" "city" 1 0 FALSE 90757 3148103 1.10184 NA
"1852" 2020-03-17 "MG" "Sete Lagoas" "city" 1 0 FALSE 239639 3167202 0.41729 NA
"1853" 2020-03-17 "MG" "Uberlândia" "city" 1 0 FALSE 691305 3170206 0.14465 NA
"1854" 2020-03-17 "MG" NA "state" 14 0 FALSE 21168791 31 0.06614 NA
"1855" 2020-03-17 "MS" "Campo Grande" "city" 6 0 FALSE 895982 5002704 0.66966 NA
"1856" 2020-03-17 "MS" NA "state" 6 0 FALSE 2778986 50 0.21591 NA
"1857" 2020-03-17 "PB" "João Pessoa" "city" 0 0 FALSE 809015 2507507 NA NA
"1858" 2020-03-17 "PB" NA "state" 0 0 FALSE 4018127 25 NA NA
"1859" 2020-03-17 "PE" "Belo Jardim" "city" 1 NA FALSE 76439 2601706 1.30823 NA
"1860" 2020-03-17 "PE" "Importados/Indefinidos" "city" 2 NA FALSE NA NA NA NA
"1861" 2020-03-17 "PE" "Jaboatão dos Guararapes" "city" 2 NA FALSE 702298 2607901 0.28478 NA
"1862" 2020-03-17 "PE" "Recife" "city" 13 NA FALSE 1645727 2611606 0.78992 NA
"1863" 2020-03-17 "PE" NA "state" 18 0 FALSE 9557071 26 0.18834 NA
"1864" 2020-03-17 "PR" "Campo Largo" "city" 1 0 FALSE 132002 4104204 0.75756 NA
"1865" 2020-03-17 "PR" "Cianorte" "city" 2 0 FALSE 82620 4105508 2.42072 NA
"1866" 2020-03-17 "PR" "Curitiba" "city" 7 0 FALSE 1933105 4106902 0.36211 NA
"1867" 2020-03-17 "PR" "Londrina" "city" 1 0 FALSE 569733 4113700 0.17552 NA
"1868" 2020-03-17 "PR" "Pinhais" "city" 1 0 FALSE 132157 4119152 0.75668 NA
"1869" 2020-03-17 "PR" NA "state" 12 0 FALSE 11433957 41 0.10495 NA
"1870" 2020-03-17 "SC" "Braço do Norte" "city" 1 0 FALSE 33450 4202800 2.98954 NA
"1871" 2020-03-17 "SC" "Florianópolis" "city" 3 0 FALSE 500973 4205407 0.59883 NA
"1872" 2020-03-17 "SC" "Joinville" "city" 1 0 FALSE 590466 4209102 0.16936 NA
"1873" 2020-03-17 "SC" "Rancho Queimado" "city" 2 0 FALSE 2878 4214300 69.4927 NA
"1874" 2020-03-17 "SC" NA "state" 7 0 FALSE 7164788 42 0.0977 NA
"1875" 2020-03-17 "SP" "Carapicuíba" "city" 1 NA FALSE 400927 3510609 0.24942 NA
"1876" 2020-03-17 "SP" "Ferraz de Vasconcelos" "city" 1 NA FALSE 194276 3515707 0.51473 NA
"1877" 2020-03-17 "SP" "Guarulhos" "city" 1 NA FALSE 1379182 3518800 0.07251 NA
"1878" 2020-03-17 "SP" "Mauá" "city" 1 NA FALSE 472912 3529401 0.21146 NA
"1879" 2020-03-17 "SP" "Santana de Parnaíba" "city" 1 NA FALSE 139447 3547304 0.71712 NA
"1880" 2020-03-17 "SP" "Santo André" "city" 1 NA FALSE 718773 3547809 0.13913 NA
"1881" 2020-03-17 "SP" "São Bernardo do Campo" "city" 1 NA FALSE 838936 3548708 0.1192 NA
"1882" 2020-03-17 "SP" "São Caetano do Sul" "city" 1 NA FALSE 161127 3548807 0.62063 NA
"1883" 2020-03-17 "SP" "São Paulo" "city" 156 1 FALSE 12252023 3550308 1.27326 0.0064
"1884" 2020-03-17 "SP" NA "state" 164 1 FALSE 45919049 35 0.35715 0.0061
"1885" 2020-03-16 "AL" "Maceió" "city" 1 0 FALSE 1018948 2704302 0.09814 NA
"1886" 2020-03-16 "AL" NA "state" 1 0 FALSE 3337357 27 0.02996 NA
"1887" 2020-03-16 "BA" "Feira de Santana" "city" 5 0 FALSE 614872 2910800 0.81318 NA
"1888" 2020-03-16 "BA" "Porto Seguro" "city" 1 0 FALSE 148686 2925303 0.67256 NA
"1889" 2020-03-16 "BA" "Salvador" "city" 4 0 FALSE 2872347 2927408 0.13926 NA
"1890" 2020-03-16 "BA" NA "state" 10 0 FALSE 14873064 29 0.06724 NA
"1891" 2020-03-16 "CE" "Aquiraz" "city" 1 0 FALSE 80271 2301000 1.24578 NA
"1892" 2020-03-16 "CE" "Fortaleza" "city" 8 0 FALSE 2669342 2304400 0.2997 NA
"1893" 2020-03-16 "CE" NA "state" 9 0 FALSE 9132078 23 0.09855 NA
"1894" 2020-03-16 "DF" "Brasília" "city" 19 0 FALSE 3015268 5300108 0.63013 NA
"1895" 2020-03-16 "DF" NA "state" 19 0 FALSE 3015268 53 0.63013 NA
"1896" 2020-03-16 "ES" NA "state" 8 NA FALSE 4018650 32 0.19907 NA
"1897" 2020-03-16 "GO" "Anápolis" "city" 2 0 FALSE 386923 5201108 0.5169 NA
"1898" 2020-03-16 "GO" "Goiânia" "city" 5 0 FALSE 1516113 5208707 0.32979 NA
"1899" 2020-03-16 "GO" "Rio Verde" "city" 2 0 FALSE 235647 5218805 0.84873 NA
"1900" 2020-03-16 "GO" NA "state" 9 0 FALSE 7018354 52 0.12824 NA
"1901" 2020-03-16 "MG" "Belo Horizonte" "city" 1 0 FALSE 2512070 3106200 0.03981 NA
"1902" 2020-03-16 "MG" "Divinópolis" "city" 1 0 FALSE 238230 3122306 0.41976 NA
"1903" 2020-03-16 "MG" "Ipatinga" "city" 1 0 FALSE 263410 3131307 0.37964 NA
"1904" 2020-03-16 "MG" "Juiz de Fora" "city" 2 0 FALSE 568873 3136702 0.35157 NA
"1905" 2020-03-16 "MG" "Patrocínio" "city" 1 0 FALSE 90757 3148103 1.10184 NA
"1906" 2020-03-16 "MG" NA "state" 6 0 FALSE 21168791 31 0.02834 NA
"1907" 2020-03-16 "MS" "Campo Grande" "city" 4 0 FALSE 895982 5002704 0.44644 NA
"1908" 2020-03-16 "MS" NA "state" 4 0 FALSE 2778986 50 0.14394 NA
"1909" 2020-03-16 "PB" "João Pessoa" "city" 0 0 FALSE 809015 2507507 NA NA
"1910" 2020-03-16 "PB" NA "state" 0 0 FALSE 4018127 25 NA NA
"1911" 2020-03-16 "PE" NA "state" 8 0 FALSE 9557071 26 0.08371 NA
"1912" 2020-03-16 "PR" "Cianorte" "city" 1 0 FALSE 82620 4105508 1.21036 NA
"1913" 2020-03-16 "PR" "Curitiba" "city" 5 0 FALSE 1933105 4106902 0.25865 NA
"1914" 2020-03-16 "PR" NA "state" 6 0 FALSE 11433957 41 0.05248 NA
"1915" 2020-03-16 "RJ" "Barra Mansa" "city" 1 0 FALSE 184412 3300407 0.54226 NA
"1916" 2020-03-16 "RJ" "Niterói" "city" 1 0 FALSE 513584 3303302 0.19471 NA
"1917" 2020-03-16 "RJ" "Rio de Janeiro" "city" 23 0 FALSE 6718903 3304557 0.34232 NA
"1918" 2020-03-16 "RJ" NA "state" 25 0 FALSE 17264943 33 0.1448 NA
"1919" 2020-03-16 "RN" "Natal" "city" 1 0 FALSE 884122 2408102 0.11311 NA
"1920" 2020-03-16 "RN" NA "state" 1 0 FALSE 3506853 24 0.02852 NA
"1921" 2020-03-16 "RS" "Campo Bom" "city" 1 0 FALSE 66712 4303905 1.49898 NA
"1922" 2020-03-16 "RS" "Caxias do Sul" "city" 1 0 FALSE 510906 4305108 0.19573 NA
"1923" 2020-03-16 "RS" "Porto Alegre" "city" 6 0 FALSE 1483771 4314902 0.40438 NA
"1924" 2020-03-16 "RS" NA "state" 8 0 FALSE 11377239 43 0.07032 NA
"1925" 2020-03-16 "SC" "Braço do Norte" "city" 1 0 FALSE 33450 4202800 2.98954 NA
"1926" 2020-03-16 "SC" "Florianópolis" "city" 3 0 FALSE 500973 4205407 0.59883 NA
"1927" 2020-03-16 "SC" "Joinville" "city" 1 0 FALSE 590466 4209102 0.16936 NA
"1928" 2020-03-16 "SC" "Rancho Queimado" "city" 2 0 FALSE 2878 4214300 69.4927 NA
"1929" 2020-03-16 "SC" NA "state" 7 0 FALSE 7164788 42 0.0977 NA
"1930" 2020-03-16 "SE" "Aracaju" "city" 5 NA FALSE 657013 2800308 0.76102 NA
"1931" 2020-03-16 "SE" NA "state" 5 0 FALSE 2298696 28 0.21751 NA
"1932" 2020-03-16 "SP" "Carapicuíba" "city" 1 NA FALSE 400927 3510609 0.24942 NA
"1933" 2020-03-16 "SP" "Ferraz de Vasconcelos" "city" 1 NA FALSE 194276 3515707 0.51473 NA
"1934" 2020-03-16 "SP" "Mauá" "city" 1 NA FALSE 472912 3529401 0.21146 NA
"1935" 2020-03-16 "SP" "Santana de Parnaíba" "city" 1 NA FALSE 139447 3547304 0.71712 NA
"1936" 2020-03-16 "SP" "Santo André" "city" 1 NA FALSE 718773 3547809 0.13913 NA
"1937" 2020-03-16 "SP" "São Bernardo do Campo" "city" 1 NA FALSE 838936 3548708 0.1192 NA
"1938" 2020-03-16 "SP" "São Caetano do Sul" "city" 1 NA FALSE 161127 3548807 0.62063 NA
"1939" 2020-03-16 "SP" "São Paulo" "city" 145 NA FALSE 12252023 3550308 1.18348 NA
"1940" 2020-03-16 "SP" NA "state" 152 NA FALSE 45919049 35 0.33102 NA
"1941" 2020-03-15 "BA" "Feira de Santana" "city" 5 0 FALSE 614872 2910800 0.81318 NA
"1942" 2020-03-15 "BA" "Salvador" "city" 4 0 FALSE 2872347 2927408 0.13926 NA
"1943" 2020-03-15 "BA" NA "state" 9 0 FALSE 14873064 29 0.06051 NA
"1944" 2020-03-15 "DF" "Brasília" "city" 14 0 FALSE 3015268 5300108 0.4643 NA
"1945" 2020-03-15 "DF" NA "state" 14 0 FALSE 3015268 53 0.4643 NA
"1946" 2020-03-15 "ES" NA "state" 4 NA FALSE 4018650 32 0.09954 NA
"1947" 2020-03-15 "GO" "Goiânia" "city" 3 0 FALSE 1516113 5208707 0.19787 NA
"1948" 2020-03-15 "GO" "Rio Verde" "city" 1 0 FALSE 235647 5218805 0.42436 NA
"1949" 2020-03-15 "GO" NA "state" 4 0 FALSE 7018354 52 0.05699 NA
"1950" 2020-03-15 "MS" "Campo Grande" "city" 2 0 FALSE 895982 5002704 0.22322 NA
"1951" 2020-03-15 "MS" NA "state" 2 0 FALSE 2778986 50 0.07197 NA
"1952" 2020-03-15 "PB" "João Pessoa" "city" 0 0 FALSE 809015 2507507 NA NA
"1953" 2020-03-15 "PB" NA "state" 0 0 FALSE 4018127 25 NA NA
"1954" 2020-03-15 "PE" "Importados/Indefinidos" "city" 1 NA FALSE NA NA NA NA
"1955" 2020-03-15 "PE" "Recife" "city" 7 NA FALSE 1645727 2611606 0.42534 NA
"1956" 2020-03-15 "PE" NA "state" 8 0 FALSE 9557071 26 0.08371 NA
"1957" 2020-03-15 "RJ" "Barra Mansa" "city" 1 0 FALSE 184412 3300407 0.54226 NA
"1958" 2020-03-15 "RJ" "Niterói" "city" 1 0 FALSE 513584 3303302 0.19471 NA
"1959" 2020-03-15 "RJ" "Rio de Janeiro" "city" 22 0 FALSE 6718903 3304557 0.32743 NA
"1960" 2020-03-15 "RJ" NA "state" 24 0 FALSE 17264943 33 0.13901 NA
"1961" 2020-03-15 "SC" "Braço do Norte" "city" 1 0 FALSE 33450 4202800 2.98954 NA
"1962" 2020-03-15 "SC" "Florianópolis" "city" 2 0 FALSE 500973 4205407 0.39922 NA
"1963" 2020-03-15 "SC" "Joinville" "city" 1 0 FALSE 590466 4209102 0.16936 NA
"1964" 2020-03-15 "SC" "Rancho Queimado" "city" 2 0 FALSE 2878 4214300 69.4927 NA
"1965" 2020-03-15 "SC" NA "state" 6 0 FALSE 7164788 42 0.08374 NA
"1966" 2020-03-14 "DF" "Brasília" "city" 8 0 FALSE 3015268 5300108 0.26532 NA
"1967" 2020-03-14 "DF" NA "state" 8 0 FALSE 3015268 53 0.26532 NA
"1968" 2020-03-14 "ES" NA "state" 4 NA FALSE 4018650 32 0.09954 NA
"1969" 2020-03-14 "GO" "Goiânia" "city" 3 0 FALSE 1516113 5208707 0.19787 NA
"1970" 2020-03-14 "GO" "Rio Verde" "city" 1 0 FALSE 235647 5218805 0.42436 NA
"1971" 2020-03-14 "GO" NA "state" 4 0 FALSE 7018354 52 0.05699 NA
"1972" 2020-03-14 "MG" "Divinópolis" "city" 1 0 FALSE 238230 3122306 0.41976 NA
"1973" 2020-03-14 "MG" "Ipatinga" "city" 1 0 FALSE 263410 3131307 0.37964 NA
"1974" 2020-03-14 "MG" "Juiz de Fora" "city" 1 0 FALSE 568873 3136702 0.17579 NA
"1975" 2020-03-14 "MG" "Patrocínio" "city" 1 0 FALSE 90757 3148103 1.10184 NA
"1976" 2020-03-14 "MG" NA "state" 4 0 FALSE 21168791 31 0.0189 NA
"1977" 2020-03-14 "MS" "Campo Grande" "city" 2 0 FALSE 895982 5002704 0.22322 NA
"1978" 2020-03-14 "MS" NA "state" 2 0 FALSE 2778986 50 0.07197 NA
"1979" 2020-03-14 "PB" "João Pessoa" "city" 0 0 FALSE 809015 2507507 NA NA
"1980" 2020-03-14 "PB" NA "state" 0 0 FALSE 4018127 25 NA NA
"1981" 2020-03-14 "PE" "Importados/Indefinidos" "city" 1 NA FALSE NA NA NA NA
"1982" 2020-03-14 "PE" "Recife" "city" 6 NA FALSE 1645727 2611606 0.36458 NA
"1983" 2020-03-14 "PE" NA "state" 7 0 FALSE 9557071 26 0.07324 NA
"1984" 2020-03-14 "SC" "Florianópolis" "city" 2 0 FALSE 500973 4205407 0.39922 NA
"1985" 2020-03-14 "SC" "Joinville" "city" 1 0 FALSE 590466 4209102 0.16936 NA
"1986" 2020-03-14 "SC" "Rancho Queimado" "city" 2 0 FALSE 2878 4214300 69.4927 NA
"1987" 2020-03-14 "SC" NA "state" 5 0 FALSE 7164788 42 0.06979 NA
"1988" 2020-03-14 "SE" "Aracaju" "city" 1 0 FALSE 657013 2800308 0.1522 NA
"1989" 2020-03-14 "SE" NA "state" 1 0 FALSE 2298696 28 0.0435 NA
"1990" 2020-03-14 "SP" "Carapicuíba" "city" 1 NA FALSE 400927 3510609 0.24942 NA
"1991" 2020-03-14 "SP" "Ferraz de Vasconcelos" "city" 1 NA FALSE 194276 3515707 0.51473 NA
"1992" 2020-03-14 "SP" "Santana de Parnaíba" "city" 1 NA FALSE 139447 3547304 0.71712 NA
"1993" 2020-03-14 "SP" "São Paulo" "city" 62 NA FALSE 12252023 3550308 0.50604 NA
"1994" 2020-03-14 "SP" NA "state" 65 NA FALSE 45919049 35 0.14155 NA
"1995" 2020-03-13 "AL" "Maceió" "city" 1 0 FALSE 1018948 2704302 0.09814 NA
"1996" 2020-03-13 "AL" NA "state" 1 0 FALSE 3337357 27 0.02996 NA
"1997" 2020-03-13 "AM" "Importados/Indefinidos" "city" 1 NA FALSE NA NA NA NA
"1998" 2020-03-13 "AM" "Manaus" "city" 1 0 FALSE 2182763 1302603 0.04581 NA
"1999" 2020-03-13 "AM" NA "state" 1 0 FALSE 4144597 13 0.02413 NA
"2000" 2020-03-13 "BA" "Feira de Santana" "city" 4 0 FALSE 614872 2910800 0.65054 NA
"2001" 2020-03-13 "BA" "Salvador" "city" 3 0 FALSE 2872347 2927408 0.10444 NA
"2002" 2020-03-13 "BA" NA "state" 7 0 FALSE 14873064 29 0.04706 NA
"2003" 2020-03-13 "DF" "Brasília" "city" 2 0 FALSE 3015268 5300108 0.06633 NA
"2004" 2020-03-13 "DF" NA "state" 2 0 FALSE 3015268 53 0.06633 NA
"2005" 2020-03-13 "ES" NA "state" 2 NA FALSE 4018650 32 0.04977 NA
"2006" 2020-03-13 "GO" "Goiânia" "city" 2 0 FALSE 1516113 5208707 0.13192 NA
"2007" 2020-03-13 "GO" "Rio Verde" "city" 1 0 FALSE 235647 5218805 0.42436 NA
"2008" 2020-03-13 "GO" NA "state" 3 0 FALSE 7018354 52 0.04275 NA
"2009" 2020-03-13 "MG" "Divinópolis" "city" 1 0 FALSE 238230 3122306 0.41976 NA
"2010" 2020-03-13 "MG" "Ipatinga" "city" 1 0 FALSE 263410 3131307 0.37964 NA
"2011" 2020-03-13 "MG" NA "state" 2 0 FALSE 21168791 31 0.00945 NA
"2012" 2020-03-13 "PB" "João Pessoa" "city" 0 0 FALSE 809015 2507507 NA NA
"2013" 2020-03-13 "PB" NA "state" 0 0 FALSE 4018127 25 NA NA
"2014" 2020-03-13 "PE" "Recife" "city" 2 NA FALSE 1645727 2611606 0.12153 NA
"2015" 2020-03-13 "PE" NA "state" 2 0 FALSE 9557071 26 0.02093 NA
"2016" 2020-03-13 "PR" "Cianorte" "city" 1 0 FALSE 82620 4105508 1.21036 NA
"2017" 2020-03-13 "PR" "Curitiba" "city" 5 0 FALSE 1933105 4106902 0.25865 NA
"2018" 2020-03-13 "PR" NA "state" 6 0 FALSE 11433957 41 0.05248 NA
"2019" 2020-03-13 "RN" "Natal" "city" 1 0 FALSE 884122 2408102 0.11311 NA
"2020" 2020-03-13 "RN" NA "state" 1 0 FALSE 3506853 24 0.02852 NA
"2021" 2020-03-13 "RS" "Campo Bom" "city" 1 0 FALSE 66712 4303905 1.49898 NA
"2022" 2020-03-13 "RS" "Caxias do Sul" "city" 1 0 FALSE 510906 4305108 0.19573 NA
"2023" 2020-03-13 "RS" "Porto Alegre" "city" 2 0 FALSE 1483771 4314902 0.13479 NA
"2024" 2020-03-13 "RS" NA "state" 4 0 FALSE 11377239 43 0.03516 NA
"2025" 2020-03-13 "SC" "Florianópolis" "city" 2 0 FALSE 500973 4205407 0.39922 NA
"2026" 2020-03-13 "SC" "Joinville" "city" 1 0 FALSE 590466 4209102 0.16936 NA
"2027" 2020-03-13 "SC" NA "state" 3 0 FALSE 7164788 42 0.04187 NA
"2028" 2020-03-12 "AL" "Maceió" "city" 1 0 FALSE 1018948 2704302 0.09814 NA
"2029" 2020-03-12 "AL" NA "state" 1 0 FALSE 3337357 27 0.02996 NA
"2030" 2020-03-12 "BA" "Feira de Santana" "city" 3 0 FALSE 614872 2910800 0.48791 NA
"2031" 2020-03-12 "BA" NA "state" 3 0 FALSE 14873064 29 0.02017 NA
"2032" 2020-03-12 "DF" "Brasília" "city" 2 0 FALSE 3015268 5300108 0.06633 NA
"2033" 2020-03-12 "DF" NA "state" 2 0 FALSE 3015268 53 0.06633 NA
"2034" 2020-03-12 "ES" NA "state" 2 NA FALSE 4018650 32 0.04977 NA
"2035" 2020-03-12 "GO" "Goiânia" "city" 2 0 FALSE 1516113 5208707 0.13192 NA
"2036" 2020-03-12 "GO" "Rio Verde" "city" 1 0 FALSE 235647 5218805 0.42436 NA
"2037" 2020-03-12 "GO" NA "state" 3 0 FALSE 7018354 52 0.04275 NA
"2038" 2020-03-12 "MG" "Divinópolis" "city" 1 0 FALSE 238230 3122306 0.41976 NA
"2039" 2020-03-12 "MG" "Ipatinga" "city" 1 0 FALSE 263410 3131307 0.37964 NA
"2040" 2020-03-12 "MG" NA "state" 2 0 FALSE 21168791 31 0.00945 NA
"2041" 2020-03-12 "PB" "João Pessoa" "city" 0 0 FALSE 809015 2507507 NA NA
"2042" 2020-03-12 "PB" NA "state" 0 0 FALSE 4018127 25 NA NA
"2043" 2020-03-12 "PE" "Recife" "city" 2 NA FALSE 1645727 2611606 0.12153 NA
"2044" 2020-03-12 "PE" NA "state" 2 0 FALSE 9557071 26 0.02093 NA
"2045" 2020-03-12 "PR" "Cianorte" "city" 1 0 FALSE 82620 4105508 1.21036 NA
"2046" 2020-03-12 "PR" "Curitiba" "city" 5 0 FALSE 1933105 4106902 0.25865 NA
"2047" 2020-03-12 "PR" NA "state" 6 0 FALSE 11433957 41 0.05248 NA
"2048" 2020-03-12 "RJ" "Barra Mansa" "city" 1 0 FALSE 184412 3300407 0.54226 NA
"2049" 2020-03-12 "RJ" "Niterói" "city" 1 0 FALSE 513584 3303302 0.19471 NA
"2050" 2020-03-12 "RJ" "Rio de Janeiro" "city" 13 0 FALSE 6718903 3304557 0.19348 NA
"2051" 2020-03-12 "RJ" NA "state" 15 0 FALSE 17264943 33 0.08688 NA
"2052" 2020-03-12 "RN" "Natal" "city" 1 0 FALSE 884122 2408102 0.11311 NA
"2053" 2020-03-12 "RN" NA "state" 1 0 FALSE 3506853 24 0.02852 NA
"2054" 2020-03-12 "RS" "Campo Bom" "city" 1 0 FALSE 66712 4303905 1.49898 NA
"2055" 2020-03-12 "RS" "Caxias do Sul" "city" 1 0 FALSE 510906 4305108 0.19573 NA
"2056" 2020-03-12 "RS" "Porto Alegre" "city" 2 0 FALSE 1483771 4314902 0.13479 NA
"2057" 2020-03-12 "RS" NA "state" 4 0 FALSE 11377239 43 0.03516 NA
"2058" 2020-03-12 "SC" "Florianópolis" "city" 2 0 FALSE 500973 4205407 0.39922 NA
"2059" 2020-03-12 "SC" NA "state" 2 0 FALSE 7164788 42 0.02791 NA
"2060" 2020-03-12 "SP" "Ferraz de Vasconcelos" "city" 1 NA FALSE 194276 3515707 0.51473 NA
"2061" 2020-03-12 "SP" "Santana de Parnaíba" "city" 1 NA FALSE 139447 3547304 0.71712 NA
"2062" 2020-03-12 "SP" "São Paulo" "city" 44 NA FALSE 12252023 3550308 0.35912 NA
"2063" 2020-03-12 "SP" NA "state" 46 NA FALSE 45919049 35 0.10018 NA
"2064" 2020-03-11 "BA" "Feira de Santana" "city" 3 0 FALSE 614872 2910800 0.48791 NA
"2065" 2020-03-11 "BA" NA "state" 3 0 FALSE 14873064 29 0.02017 NA
"2066" 2020-03-11 "DF" "Brasília" "city" 2 0 FALSE 3015268 5300108 0.06633 NA
"2067" 2020-03-11 "DF" NA "state" 2 0 FALSE 3015268 53 0.06633 NA
"2068" 2020-03-11 "ES" NA "state" 1 NA FALSE 4018650 32 0.02488 NA
"2069" 2020-03-11 "MG" "Divinópolis" "city" 1 0 FALSE 238230 3122306 0.41976 NA
"2070" 2020-03-11 "MG" NA "state" 1 0 FALSE 21168791 31 0.00472 NA
"2071" 2020-03-11 "RS" "Campo Bom" "city" 1 0 FALSE 66712 4303905 1.49898 NA
"2072" 2020-03-11 "RS" "Porto Alegre" "city" 1 0 FALSE 1483771 4314902 0.0674 NA
"2073" 2020-03-11 "RS" NA "state" 2 0 FALSE 11377239 43 0.01758 NA
"2074" 2020-03-11 "SP" "Santana de Parnaíba" "city" 1 NA FALSE 139447 3547304 0.71712 NA
"2075" 2020-03-11 "SP" "São Paulo" "city" 29 NA FALSE 12252023 3550308 0.2367 NA
"2076" 2020-03-11 "SP" NA "state" 30 NA FALSE 45919049 35 0.06533 NA
"2077" 2020-03-10 "AL" "Maceió" "city" 1 0 FALSE 1018948 2704302 0.09814 NA
"2078" 2020-03-10 "AL" NA "state" 1 0 FALSE 3337357 27 0.02996 NA
"2079" 2020-03-10 "BA" "Feira de Santana" "city" 2 0 FALSE 614872 2910800 0.32527 NA
"2080" 2020-03-10 "BA" NA "state" 2 0 FALSE 14873064 29 0.01345 NA
"2081" 2020-03-10 "DF" "Brasília" "city" 1 0 FALSE 3015268 5300108 0.03316 NA
"2082" 2020-03-10 "DF" NA "state" 1 0 FALSE 3015268 53 0.03316 NA
"2083" 2020-03-10 "ES" NA "state" 1 NA FALSE 4018650 32 0.02488 NA
"2084" 2020-03-10 "MG" "Divinópolis" "city" 1 0 FALSE 238230 3122306 0.41976 NA
"2085" 2020-03-10 "MG" NA "state" 1 0 FALSE 21168791 31 0.00472 NA
"2086" 2020-03-10 "RS" "Campo Bom" "city" 1 0 FALSE 66712 4303905 1.49898 NA
"2087" 2020-03-10 "RS" NA "state" 1 0 FALSE 11377239 43 0.00879 NA
"2088" 2020-03-10 "SP" "Santana de Parnaíba" "city" 1 NA FALSE 139447 3547304 0.71712 NA
"2089" 2020-03-10 "SP" "São Paulo" "city" 18 NA FALSE 12252023 3550308 0.14691 NA
"2090" 2020-03-10 "SP" NA "state" 19 NA FALSE 45919049 35 0.04138 NA
"2091" 2020-03-09 "AL" "Maceió" "city" 1 0 FALSE 1018948 2704302 0.09814 NA
"2092" 2020-03-09 "AL" NA "state" 1 0 FALSE 3337357 27 0.02996 NA
"2093" 2020-03-09 "BA" "Feira de Santana" "city" 2 0 FALSE 614872 2910800 0.32527 NA
"2094" 2020-03-09 "BA" NA "state" 2 0 FALSE 14873064 29 0.01345 NA
"2095" 2020-03-09 "DF" "Brasília" "city" 1 0 FALSE 3015268 5300108 0.03316 NA
"2096" 2020-03-09 "DF" NA "state" 1 0 FALSE 3015268 53 0.03316 NA
"2097" 2020-03-09 "ES" NA "state" 1 NA FALSE 4018650 32 0.02488 NA
"2098" 2020-03-09 "MG" "Divinópolis" "city" 1 0 FALSE 238230 3122306 0.41976 NA
"2099" 2020-03-09 "MG" NA "state" 1 0 FALSE 21168791 31 0.00472 NA
